Time,Window Size
96.5265,7009
96.6526,7025
96.7786,7041
96.9047,7057
97.0308,7073
97.1569,7089
97.283,7105
97.409,7121
97.5351,7137
97.6612,7153
97.7873,7169
97.9134,7185
98.0394,7201
98.1655,7217
98.2916,7233
98.4177,7248
98.5438,7263
98.6698,7278
98.7959,7293
98.922,7308
99.0481,7323
99.1742,7338
99.3002,7353
99.4263,7368
99.5524,7383
99.6785,7398
99.8046,7413
99.9306,7428
100.057,7443
100.183,7458
100.309,7473
100.435,7488
100.561,7503
100.687,7518
100.813,7533
100.939,7548
101.065,7563
101.191,7578
101.318,7593
101.444,7608
101.57,7623
101.696,7638
101.822,7653
101.948,7668
102.074,7683
102.2,7698
102.326,7713
102.452,7727
102.578,7741
102.704,7755
102.83,7769
102.957,7783
103.083,7797
103.209,7811
103.335,7825
103.461,7839
103.587,7853
103.713,7867
103.839,7881
103.965,7895
104.091,7909
104.217,7923
104.343,7937
104.47,7951
104.596,7965
104.722,7979
104.848,7993
104.974,8007
105.1,8021
105.226,8035
105.352,8049
105.478,8063
105.604,8077
105.73,8091
105.856,8105
105.982,8119
106.109,8133
106.235,8147
106.361,8161
106.487,8175
106.613,8189
106.739,8203
106.865,8217
106.991,8231
107.117,8245
107.243,8259
107.369,8272
107.495,8285
107.622,8298
107.748,8311
107.874,8324
108,8337
108.126,8350
108.252,8363
108.378,8376
108.504,8389
108.63,8402
108.756,8415
108.882,8428
109.008,8441
109.134,8454
109.261,8467
109.387,8480
109.513,8493
109.639,8506
109.765,8519
109.891,8532
110.017,8545
110.143,8558
110.269,8571
110.395,8584
110.521,8597
110.647,8610
110.774,8623
110.9,8636
111.026,8649
111.152,8662
111.278,8675
111.404,8688
111.53,8701
111.656,8714
111.782,8727
111.908,8740
112.034,8753
112.16,8766
112.286,8779
112.413,8792
112.539,8805
112.665,8818
112.791,8831
112.917,8844
113.043,8857
113.169,8870
113.295,8883
113.421,8896
113.547,8908
113.673,8920
113.799,8932
113.926,8944
114.052,8956
114.178,8968
114.304,8980
114.43,8992
114.556,9004
114.682,9016
114.808,9028
114.934,9040
115.06,9052
115.186,9064
115.312,9076
115.438,9088
115.565,9100
115.691,9112
115.817,9124
115.943,9136
116.069,9148
116.195,9160
116.321,9172
116.447,9184
116.573,9196
116.699,9208
116.825,9220
116.951,9232
117.078,9244
117.204,9256
117.33,9268
117.456,9280
117.582,9292
117.708,9304
117.834,9316
117.96,9328
118.086,9340
118.212,9352
118.338,9364
118.464,9376
118.59,9388
118.717,9400
118.843,9412
118.969,9424
119.095,9436
119.221,9448
119.347,9460
119.473,9472
119.599,9484
119.725,9496
119.851,9508
119.977,9520
120.103,9532
120.23,9544
120.356,9556
120.482,9568
120.608,9580
120.734,9592
120.86,9604
120.986,9616
121.112,9628
121.238,9640
121.364,9651
121.49,9662
121.616,9673
121.742,9684
121.869,9695
121.995,9706
122.121,9717
122.247,9728
122.373,9739
122.499,9750
122.625,9761
122.751,9772
122.877,9783
123.003,9794
123.129,9805
123.255,9816
123.382,9827
123.508,9838
123.634,9849
123.76,9860
123.886,9871
124.012,9882
124.138,9893
124.264,9904
124.39,9915
124.516,9926
124.642,9937
124.768,9948
124.894,9959
125.021,9970
125.147,9981
125.273,9992
125.399,10003
125.525,10014
125.651,10025
125.777,10036
125.903,10047
126.029,10058
126.155,10069
126.281,10080
126.407,10091
126.534,10102
126.66,10113
126.786,10124
126.912,10135
127.019,10146
127.145,10157
127.271,10168
127.397,10179
127.524,10190
127.65,10201
127.776,10212
127.902,10223
128.028,10234
128.154,10245
128.28,10256
128.406,10267
128.532,10278
128.658,10289
128.784,10300
128.91,10311
129.036,10322
129.163,10333
129.289,10344
129.415,10355
129.541,10366
129.667,10377
129.793,10388
129.919,10399
130.045,10410
130.171,10421
130.36,10432
130.549,10443
130.739,10454
130.928,10465
131.117,10476
131.306,10487
131.495,10498
131.684,10509
131.873,10520
132.062,10530
132.252,10540
132.441,10550
132.63,10560
132.819,10570
133.008,10580
133.197,10590
133.386,10600
133.575,10610
133.764,10620
133.954,10630
134.143,10640
134.332,10650
134.521,10660
134.71,10670
134.899,10680
135.088,10690
135.277,10700
135.467,10710
135.656,10720
135.782,10730
135.908,10740
136.097,10750
136.286,10760
136.475,10770
136.664,10780
136.853,10790
137.043,10800
137.232,10810
137.421,10820
137.61,10830
137.799,10840
137.988,10850
138.177,10860
138.366,10870
138.556,10880
138.745,10890
138.934,10900
139.123,10910
139.249,10920
139.375,10930
139.564,10940
139.753,10950
139.942,10960
140.132,10970
140.321,10980
140.51,10990
140.699,11000
140.888,11010
141.077,11020
141.266,11030
141.455,11040
141.644,11050
141.834,11060
142.023,11070
142.149,11080
142.275,11090
142.464,11100
142.653,11110
142.779,11120
142.905,11130
143.094,11140
143.284,11150
143.473,11160
143.662,11170
143.851,11180
144.04,11190
144.229,11200
144.418,11210
144.607,11220
144.796,11230
144.986,11240
145.175,11250
145.364,11260
145.553,11270
145.679,11280
145.805,11290
145.994,11300
146.183,11310
146.309,11320
146.436,11330
146.625,11340
146.814,11350
147.003,11360
147.192,11370
147.381,11380
147.57,11390
147.759,11400
147.948,11410
148.138,11420
148.264,11430
148.39,11440
148.579,11450
148.768,11460
148.957,11470
149.146,11480
149.272,11490
149.398,11500
149.588,11510
149.777,11520
149.903,11530
150.029,11540
150.218,11550
150.407,11560
150.596,11570
150.785,11579
150.974,11588
151.164,11597
151.353,11606
151.542,11615
151.731,11624
151.857,11633
151.983,11642
152.172,11651
152.361,11660
152.55,11669
152.74,11678
152.866,11687
152.992,11696
153.181,11705
153.37,11714
153.496,11723
153.622,11732
153.811,11741
154,11750
154.126,11759
154.252,11768
154.442,11777
154.631,11786
154.82,11795
155.009,11804
155.198,11813
155.387,11822
155.513,11831
155.639,11840
155.828,11849
156.018,11858
156.207,11867
156.396,11876
156.522,11885
156.648,11894
156.837,11903
157.026,11912
157.152,11921
157.278,11930
157.468,11939
157.657,11948
157.783,11957
157.909,11966
158.098,11975
158.287,11984
158.476,11993
158.665,12002
158.854,12011
159.044,12020
159.17,12029
159.296,12038
159.485,12047
159.674,12056
159.863,12065
160.052,12074
160.178,12083
160.304,12092
160.493,12101
160.62,12110
160.746,12119
160.872,12128
160.998,12137
161.187,12146
161.376,12155
161.502,12164
161.628,12173
161.817,12182
162.006,12191
162.196,12200
162.385,12209
162.574,12218
162.763,12227
162.889,12236
163.015,12245
163.204,12254
163.393,12263
163.582,12272
163.772,12281
163.898,12290
164.024,12299
164.213,12308
164.339,12317
164.465,12326
164.591,12335
164.717,12344
164.843,12353
164.969,12362
165.095,12371
165.221,12380
165.348,12389
165.474,12398
165.6,12407
165.726,12416
165.852,12425
165.978,12434
166.104,12443
166.23,12452
166.356,12461
166.482,12470
166.608,12479
166.797,12488
166.924,12497
167.05,12506
167.176,12515
167.302,12524
167.428,12533
167.554,12542
167.68,12551
167.806,12560
167.932,12569
168.058,12578
168.184,12587
168.31,12596
168.436,12605
168.563,12614
168.689,12623
168.815,12632
168.941,12641
169.067,12650
169.193,12659
169.319,12668
169.445,12677
169.571,12686
169.697,12695
169.823,12704
169.949,12713
170.076,12722
170.202,12731
170.328,12740
170.454,12749
170.58,12758
170.706,12767
170.832,12776
170.958,12785
171.084,12794
171.21,12803
171.336,12812
171.462,12821
171.588,12830
171.715,12839
171.841,12848
171.967,12856
172.093,12864
172.219,12872
172.345,12880
172.471,12888
172.597,12896
172.723,12904
172.849,12912
172.975,12920
173.101,12928
173.228,12936
173.354,12944
173.48,12952
173.606,12960
173.732,12968
173.858,12976
173.984,12984
174.11,12992
174.236,13000
174.362,13008
174.488,13016
174.614,13024
174.74,13032
174.867,13040
174.993,13048
175.119,13056
175.245,13064
175.371,13072
175.497,13080
175.623,13088
175.749,13096
175.875,13104
176.001,13112
176.127,13120
176.253,13128
176.38,13136
176.506,13144
176.632,13152
176.758,13160
176.884,13168
177.01,13176
177.136,13184
177.262,13192
177.388,13200
177.514,13208
177.64,13216
177.766,13224
177.892,13232
178.019,13240
178.145,13248
178.271,13256
178.397,13264
178.523,13272
178.649,13280
178.775,13288
178.901,13296
179.027,13304
179.153,13312
179.279,13320
179.405,13328
179.532,13336
179.658,13344
179.784,13352
179.91,13360
180.036,13368
180.162,13376
180.288,13384
180.414,13392
180.54,13400
180.666,13408
180.792,13416
180.918,13424
181.044,13432
181.171,13440
181.297,13448
181.423,13456
181.549,13464
181.675,13472
