Time,State
108.955,0
108.958,1
108.964,3
109.112,0
109.16,1
109.166,3
109.314,0
109.349,1
109.355,0
109.358,1
109.365,3
109.512,0
109.56,1
109.566,3
109.714,0
109.717,1
109.724,0
109.752,1
109.758,0
109.761,1
109.768,3
109.916,0
109.963,1
109.969,3
110.121,0
110.124,1
110.13,0
110.159,1
110.165,0
110.168,1
110.174,3
110.323,0
110.37,1
110.376,3
110.527,0
110.562,1
110.568,0
110.572,1
110.578,3
110.726,0
110.773,1
110.779,3
110.927,0
110.962,1
110.968,0
110.972,1
110.978,3
111.126,0
111.173,1
111.179,3
111.328,0
111.362,1
111.369,0
111.372,1
111.378,3
111.526,0
111.573,1
111.579,3
111.728,0
111.762,1
111.769,0
111.772,1
111.778,3
111.926,0
111.973,1
111.98,3
112.128,0
112.131,1
112.137,0
112.166,1
112.172,0
112.175,1
112.181,3
112.329,0
112.377,1
112.383,3
112.534,0
112.537,1
112.544,0
112.572,1
112.578,0
112.582,1
112.588,3
112.736,0
112.783,1
112.79,3
112.941,0
112.976,1
112.982,0
112.985,1
112.991,3
113.139,0
113.187,1
113.193,3
113.341,0
113.376,1
113.382,0
113.385,1
113.391,3
113.539,0
113.587,1
113.593,3
113.741,0
113.776,1
113.782,0
113.785,1
113.792,3
113.939,0
113.987,1
113.993,3
114.141,0
114.144,1
114.151,0
114.179,1
114.185,0
114.188,1
114.195,3
114.343,0
114.39,1
114.396,3
114.548,0
114.551,1
114.557,0
114.586,1
114.592,0
114.595,1
114.601,3
114.75,0
114.797,1
114.803,3
114.954,0
114.989,1
114.995,0
114.999,1
115.005,3
115.153,0
115.2,1
115.206,3
115.354,0
115.389,1
115.395,0
115.399,1
115.405,3
115.553,0
115.6,1
115.606,3
115.755,0
115.789,1
115.796,0
115.799,1
115.805,3
115.953,0
116,1
116.006,3
116.155,0
116.189,1
116.196,0
116.199,1
116.205,3
116.353,0
116.4,1
116.407,3
116.555,0
116.589,1
116.596,0
116.599,1
116.605,3
116.753,0
116.8,1
116.807,3
116.955,0
116.958,1
116.964,0
116.993,1
116.999,0
117.002,1
117.008,3
117.157,0
117.204,1
117.21,3
117.361,0
117.396,1
117.402,0
117.406,1
117.412,3
117.56,0
117.607,1
117.613,3
117.761,0
117.796,1
117.802,0
117.806,1
117.812,3
117.96,0
118.007,1
118.013,3
118.162,0
118.196,1
118.203,0
118.206,1
118.212,3
118.36,0
118.407,1
118.413,3
118.562,0
118.565,1
118.571,0
118.599,1
118.606,0
118.609,1
118.615,3
118.763,0
118.811,1
118.817,3
118.968,0
118.971,1
118.978,0
119.006,1
119.012,0
119.016,1
119.022,3
119.17,0
119.217,1
119.224,3
119.375,0
119.41,1
119.416,0
119.419,1
119.425,3
119.573,0
119.62,1
119.627,3
119.775,0
119.81,1
119.816,0
119.819,1
119.825,3
119.973,0
120.021,1
120.027,3
120.175,0
120.21,1
120.216,0
120.219,1
120.225,3
120.373,0
120.421,1
120.427,3
120.575,0
120.61,1
120.616,0
120.619,1
120.626,3
120.773,0
120.821,1
120.827,3
120.975,0
120.978,1
120.985,0
121.013,1
121.019,0
121.022,1
121.029,3
121.177,0
121.224,1
121.23,3
121.382,0
121.385,1
121.391,0
121.42,1
121.426,0
121.429,1
121.435,3
121.584,0
121.631,1
121.637,3
121.788,0
121.823,1
121.829,0
121.833,1
121.839,3
121.987,0
122.034,1
122.04,3
122.188,0
122.223,1
122.229,0
122.233,1
122.239,3
122.387,0
122.434,1
122.44,3
122.589,0
122.623,1
122.63,0
122.633,1
122.639,3
122.787,0
122.834,1
122.84,3
122.989,0
122.992,1
122.998,0
123.026,1
123.033,0
123.036,1
123.042,3
123.19,0
123.238,1
123.244,3
123.395,0
123.398,1
123.405,0
123.433,1
123.439,0
123.443,1
123.449,3
123.597,0
123.644,1
123.651,3
123.802,0
123.837,1
123.843,0
123.846,1
123.852,3
124,0
124.047,1
124.054,3
124.202,0
124.237,1
124.243,0
124.246,1
124.252,3
124.4,0
124.448,1
124.454,3
124.602,0
124.637,1
124.643,0
124.646,1
124.652,3
124.8,0
124.848,1
124.854,3
125.002,0
125.037,1
125.043,0
125.046,1
125.053,3
125.2,0
125.248,1
125.254,3
125.402,0
125.437,1
125.443,0
125.446,1
125.453,3
125.601,0
125.648,1
125.654,3
125.802,0
125.805,1
125.812,0
125.84,1
125.846,0
125.85,1
125.856,3
126.004,0
126.051,1
126.058,3
126.209,0
126.244,1
126.25,0
126.253,1
126.259,3
126.407,0
126.454,1
126.461,3
126.609,0
126.644,1
126.65,0
126.653,1
126.659,3
126.807,0
126.855,1
126.861,3
127.009,0
127.044,1
127.05,0
127.053,1
127.059,3
127.207,0
127.255,1
127.261,3
127.409,0
127.412,1
127.419,0
127.447,1
127.453,0
127.456,1
127.463,3
127.611,0
127.658,1
127.664,3
127.816,0
127.819,1
127.825,0
127.854,1
127.86,0
127.863,1
127.869,3
128.017,0
128.065,1
128.071,3
128.222,0
128.257,1
128.263,0
128.266,1
128.273,3
128.421,0
128.468,1
128.474,3
128.622,0
128.657,1
128.663,0
128.667,1
128.673,3
128.821,0
128.868,1
128.874,3
129.022,0
129.057,1
129.063,0
129.067,1
129.073,3
129.221,0
129.268,1
129.274,3
129.423,0
129.457,1
129.464,0
129.467,1
129.473,3
129.621,0
129.668,1
129.674,3
129.823,0
129.826,1
129.832,0
129.86,1
129.867,0
129.87,1
129.876,3
130.024,0
130.072,1
130.078,3
130.229,0
130.232,1
130.239,0
130.267,1
130.273,0
130.277,1
130.283,3
130.431,0
130.478,1
130.485,3
130.636,0
130.671,1
130.677,0
130.68,1
130.686,3
130.834,0
130.881,1
130.888,3
131.036,0
131.071,1
131.077,0
131.08,1
131.086,3
131.234,0
131.282,1
131.288,3
131.436,0
131.471,1
131.477,0
131.48,1
131.486,3
131.634,0
131.682,1
131.688,3
131.836,0
131.839,1
131.846,0
131.874,1
131.88,0
131.883,1
131.89,3
132.038,0
132.085,1
132.091,3
132.243,0
132.246,1
132.252,0
132.281,1
132.287,0
132.29,1
132.296,3
132.444,0
132.492,1
132.498,3
132.649,0
132.684,1
132.69,0
132.693,1
132.7,3
132.848,0
132.895,1
132.901,3
133.049,0
133.084,1
133.09,0
133.094,1
133.1,3
133.248,0
133.295,1
133.301,3
133.449,0
133.484,1
133.49,0
133.494,1
133.5,3
133.648,0
133.695,1
133.701,3
133.85,0
133.884,1
133.891,0
133.894,1
133.9,3
134.048,0
134.095,1
134.101,3
134.25,0
134.284,1
134.291,0
134.294,1
134.3,3
134.448,0
134.495,1
134.502,3
134.65,0
134.653,1
134.659,0
134.688,1
134.694,0
134.697,1
134.703,3
134.851,0
134.899,1
134.905,3
135.056,0
135.091,1
135.097,0
135.1,1
135.107,3
135.255,0
135.302,1
135.308,3
135.456,0
135.491,1
135.497,0
135.501,1
135.507,3
135.655,0
135.702,1
135.708,3
135.856,0
135.891,1
135.897,0
135.901,1
135.907,3
136.055,0
136.102,1
136.108,3
136.257,0
136.26,1
136.266,0
136.294,1
136.301,0
136.304,1
136.31,3
136.458,0
136.506,1
136.512,3
136.663,0
136.666,1
136.673,0
136.701,1
136.707,0
136.71,1
136.717,3
136.865,0
136.912,1
136.918,3
137.07,0
137.104,1
137.111,0
137.114,1
137.12,3
137.268,0
137.315,1
137.322,3
137.47,0
137.505,1
137.511,0
137.514,1
137.52,3
137.668,0
137.715,1
137.722,3
137.87,0
137.905,1
137.911,0
137.914,1
137.92,3
138.068,0
138.116,1
138.122,3
138.27,0
138.305,1
138.311,0
138.314,1
138.32,3
138.468,0
138.516,1
138.522,3
138.67,0
138.673,1
138.68,0
138.708,1
138.714,0
138.717,1
138.724,3
138.872,0
138.919,1
138.925,3
139.077,0
139.08,1
139.086,0
139.115,1
139.121,0
139.124,1
139.13,3
139.278,0
139.326,1
139.332,3
139.483,0
139.518,1
139.524,0
139.527,1
139.534,3
139.682,0
139.729,1
139.735,3
139.883,0
139.918,1
139.924,0
139.928,1
139.934,3
140.082,0
140.129,1
140.135,3
140.283,0
140.318,1
140.324,0
140.328,1
140.334,3
140.482,0
140.529,1
140.535,3
140.684,0
140.687,1
140.693,0
140.721,1
140.728,0
140.731,1
140.737,3
140.885,0
140.933,1
140.939,3
141.09,0
141.093,1
141.1,0
141.128,1
141.134,0
141.137,1
141.144,3
141.292,0
141.339,1
141.345,3
141.497,0
141.531,1
141.538,0
141.541,1
141.547,3
141.695,0
141.742,1
141.749,3
141.897,0
141.932,1
141.938,0
141.941,1
141.947,3
142.095,0
142.142,1
142.149,3
142.297,0
142.332,1
142.338,0
142.341,1
142.347,3
142.495,0
142.543,1
142.549,3
142.697,0
142.732,1
142.738,0
142.741,1
142.747,3
142.895,0
142.943,1
142.949,3
143.097,0
143.132,1
143.138,0
143.141,1
143.148,3
143.295,0
143.343,1
143.349,3
143.497,0
143.5,1
143.507,0
143.535,1
143.541,0
143.544,1
143.551,3
143.699,0
143.746,1
143.752,3
143.904,0
143.938,1
143.945,0
143.948,1
143.954,3
144.102,0
144.149,1
144.156,3
144.304,0
144.339,1
144.345,0
144.348,1
144.354,3
144.502,0
144.549,1
144.556,3
144.704,0
144.739,1
144.745,0
144.748,1
144.754,3
144.902,0
144.95,1
144.956,3
145.104,0
145.107,1
145.113,0
145.142,1
145.148,0
145.151,1
145.158,3
145.306,0
145.353,1
145.359,3
145.511,0
145.514,1
145.52,0
145.548,1
145.555,0
145.558,1
145.564,3
145.712,0
145.76,1
145.766,3
145.917,0
145.952,1
145.958,0
145.961,1
145.968,3
146.116,0
146.163,1
146.169,3
146.317,0
146.352,1
146.358,0
146.361,1
146.368,3
146.516,0
146.563,1
146.569,3
146.717,0
146.752,1
146.758,0
146.762,1
146.768,3
146.916,0
146.963,1
146.969,3
147.117,0
147.152,1
147.158,0
147.162,1
147.168,3
147.316,0
147.363,1
147.369,3
147.518,0
147.521,1
147.527,0
147.555,1
147.562,0
147.565,1
147.571,3
147.719,0
147.767,1
147.773,3
147.924,0
147.927,1
147.934,0
147.962,1
147.968,0
147.971,1
147.978,3
148.126,0
148.173,1
148.179,3
148.331,0
148.365,1
148.372,0
148.375,1
148.381,3
148.529,0
148.576,1
148.583,3
148.731,0
148.766,1
148.772,0
148.775,1
148.781,3
148.929,0
148.976,1
148.983,3
149.131,0
149.166,1
149.172,0
149.175,1
149.181,3
149.329,0
149.377,1
149.383,3
149.531,0
149.534,1
149.54,0
149.569,1
149.575,0
149.578,1
149.585,3
149.733,0
149.78,1
149.786,3
149.938,0
149.941,1
149.947,0
149.975,1
149.982,0
149.985,1
149.991,3
150.139,0
150.187,1
150.193,3
150.344,0
150.379,1
150.385,0
150.388,1
150.395,3
150.543,0
150.59,1
150.596,3
150.744,0
150.779,1
150.785,0
150.788,1
150.795,3
150.943,0
150.99,1
150.996,3
151.144,0
151.179,1
151.185,0
151.188,1
151.195,3
151.343,0
151.39,1
151.396,3
151.544,0
151.579,1
151.585,0
151.589,1
151.595,3
151.743,0
151.79,1
151.796,3
151.945,0
151.979,1
151.986,0
151.989,1
151.995,3
152.143,0
152.19,1
152.196,3
152.345,0
152.348,1
152.354,0
152.382,1
152.389,0
152.392,1
152.398,3
152.546,0
152.594,1
152.6,3
152.751,0
152.786,1
152.792,0
152.795,1
152.802,3
152.95,0
152.997,1
153.003,3
153.151,0
153.186,1
153.192,0
153.195,1
153.202,3
153.35,0
153.397,1
153.403,3
153.551,0
153.586,1
153.592,0
153.596,1
153.602,3
153.75,0
153.797,1
153.803,3
153.951,0
153.955,1
153.961,0
153.989,1
153.996,0
153.999,1
154.005,3
154.153,0
154.2,1
154.207,3
154.358,0
154.361,1
154.368,0
154.396,1
154.402,0
154.405,1
154.412,3
154.56,0
154.607,1
154.613,3
154.765,0
154.799,1
154.806,0
154.809,1
154.815,3
154.963,0
155.01,1
155.017,3
155.165,0
155.199,1
155.206,0
155.209,1
155.215,3
155.363,0
155.41,1
155.417,3
155.565,0
155.6,1
155.606,0
155.609,1
155.615,3
155.763,0
155.81,1
155.817,3
155.965,0
156,1
156.006,0
156.009,1
156.015,3
156.163,0
156.211,1
156.217,3
156.365,0
156.368,1
156.374,0
156.403,1
156.409,0
156.412,1
156.419,3
156.567,0
156.614,1
156.62,3
156.772,0
156.775,1
156.781,0
156.809,1
156.816,0
156.819,1
156.825,3
156.973,0
157.021,1
157.027,3
157.178,0
157.213,1
157.219,0
157.222,1
157.229,3
157.377,0
157.424,1
157.43,3
157.578,0
157.613,1
157.619,0
157.622,1
157.629,3
157.777,0
157.824,1
157.83,3
157.978,0
158.013,1
158.019,0
158.022,1
158.029,3
158.177,0
158.224,1
158.23,3
158.378,0
158.382,1
158.388,0
158.416,1
158.423,0
158.426,1
158.432,3
158.58,0
158.627,1
158.634,3
158.785,0
158.788,1
158.795,0
158.823,1
158.829,0
158.832,1
158.839,3
158.987,0
159.034,1
159.04,3
159.192,0
159.226,1
159.233,0
159.236,1
159.242,3
159.39,0
159.437,1
159.444,3
159.592,0
159.626,1
159.633,0
159.636,1
159.642,3
159.79,0
159.837,1
159.844,3
159.992,0
160.026,1
160.033,0
160.036,1
160.042,3
160.19,0
160.237,1
160.244,3
160.392,0
160.427,1
160.433,0
160.436,1
160.442,3
160.59,0
160.638,1
160.644,3
160.792,0
160.827,1
160.833,0
160.836,1
160.842,3
160.99,0
161.038,1
161.044,3
161.192,0
161.195,1
161.202,0
161.23,1
161.236,0
161.239,1
161.246,3
161.394,0
161.441,1
161.447,3
161.599,0
161.633,1
161.64,0
161.643,1
161.649,3
161.797,0
161.844,1
161.851,3
161.999,0
162.033,1
162.04,0
162.043,1
162.049,3
162.197,0
162.244,1
162.251,3
162.399,0
162.434,1
162.44,0
162.443,1
162.449,3
162.597,0
162.644,1
162.651,3
162.799,0
162.802,1
162.808,0
162.837,1
162.843,0
162.846,1
162.852,3
163.001,0
163.048,1
163.054,3
163.206,0
163.209,1
163.215,0
163.243,1
163.25,0
163.253,1
163.259,3
163.407,0
163.455,1
163.461,3
163.612,0
163.647,1
163.653,0
163.656,1
163.663,3
163.81,0
163.858,1
163.864,3
164.012,0
164.047,1
164.053,0
164.056,1
164.063,3
164.211,0
164.258,1
164.264,3
164.412,0
164.447,1
164.453,0
164.456,1
164.463,3
164.611,0
164.658,1
164.664,3
164.812,0
164.847,1
164.853,0
164.856,1
164.863,3
165.011,0
165.058,1
165.064,3
165.212,0
165.216,1
165.222,0
165.25,1
165.257,0
165.26,1
165.266,3
165.414,0
165.461,1
165.468,3
165.619,0
165.622,1
165.629,0
165.657,1
165.663,0
165.666,1
165.673,3
165.821,0
165.868,1
165.874,3
166.026,0
166.06,1
166.067,0
166.07,1
166.076,3
166.224,0
166.271,1
166.278,3
166.426,0
166.46,1
166.467,0
166.47,1
166.476,3
166.624,0
166.671,1
166.678,3
166.826,0
166.86,1
166.867,0
166.87,1
166.876,3
167.024,0
167.071,1
167.078,3
167.226,0
167.229,1
167.235,0
167.264,1
167.27,0
167.273,1
167.279,3
167.428,0
167.475,1
167.481,3
167.633,0
167.636,1
167.642,0
167.67,1
167.677,0
167.68,1
167.686,3
167.834,0
167.882,1
167.888,3
168.039,0
168.074,1
168.08,0
168.083,1
168.09,3
168.237,0
168.285,1
168.291,3
168.439,0
168.474,1
168.48,0
168.483,1
168.49,3
168.638,0
168.685,1
168.691,3
168.839,0
168.874,1
168.88,0
168.883,1
168.89,3
169.038,0
169.085,1
169.091,3
169.239,0
169.274,1
169.28,0
169.283,1
169.29,3
169.438,0
169.485,1
169.491,3
169.639,0
169.674,1
169.68,0
169.684,1
169.69,3
169.838,0
169.885,1
169.891,3
170.04,0
170.043,1
170.049,0
170.077,1
170.084,0
170.087,1
170.093,3
170.241,0
170.289,1
170.295,3
170.446,0
170.481,1
170.487,0
170.49,1
170.497,3
170.644,0
170.692,1
170.698,3
170.846,0
170.881,1
170.887,0
170.89,1
170.897,3
171.045,0
171.092,1
171.098,3
171.246,0
171.281,1
171.287,0
171.29,1
171.297,3
171.445,0
171.492,1
171.498,3
171.646,0
171.65,1
171.656,0
171.684,1
171.69,0
171.694,1
171.7,3
171.848,0
171.895,1
171.902,3
172.053,0
172.056,1
172.062,0
172.091,1
172.097,0
172.1,1
172.107,3
172.255,0
172.302,1
172.308,3
172.46,0
172.494,1
172.501,0
172.504,1
172.51,3
172.658,0
172.705,1
172.712,3
172.86,0
172.894,1
172.901,0
172.904,1
172.91,3
173.058,0
173.105,1
173.112,3
173.26,0
173.294,1
173.301,0
173.304,1
173.31,3
173.458,0
173.505,1
173.512,3
173.66,0
173.694,1
173.701,0
173.704,1
173.71,3
173.858,0
173.905,1
173.912,3
174.06,0
174.063,1
174.069,0
174.098,1
174.104,0
174.107,1
174.113,3
174.262,0
174.309,1
174.315,3
174.467,0
174.47,1
174.476,0
174.504,1
174.511,0
174.514,1
174.52,3
174.668,0
174.716,1
174.722,3
174.873,0
174.908,1
174.914,0
174.917,1
174.924,3
175.071,0
175.119,1
175.125,3
175.273,0
175.308,1
175.314,0
175.317,1
175.324,3
175.472,0
175.519,1
175.525,3
175.673,0
175.708,1
175.714,0
175.717,1
175.724,3
175.872,0
175.919,1
175.925,3
176.073,0
176.077,1
176.083,0
176.111,1
176.117,0
176.121,1
176.127,3
176.275,0
176.322,1
176.329,3
176.48,0
176.483,1
176.489,0
176.518,1
176.524,0
176.527,1
176.534,3
176.682,0
176.729,1
176.735,3
176.887,0
176.921,1
176.928,0
176.931,1
176.937,3
177.085,0
177.132,1
177.139,3
177.287,0
177.321,1
177.328,0
177.331,1
177.337,3
177.485,0
177.532,1
177.539,3
177.687,0
177.721,1
177.728,0
177.731,1
177.737,3
177.885,0
177.932,1
177.939,3
178.087,0
178.121,1
178.128,0
178.131,1
178.137,3
178.285,0
178.332,1
178.339,3
178.487,0
178.522,1
178.528,0
178.531,1
178.537,3
178.685,0
178.733,1
178.739,3
178.887,0
178.89,1
178.896,0
178.925,1
178.931,0
178.934,1
178.941,3
179.089,0
179.136,1
179.142,3
179.294,0
179.328,1
179.335,0
179.338,1
179.344,3
179.492,0
179.539,1
179.546,3
179.694,0
179.728,1
179.735,0
179.738,1
179.744,3
179.892,0
179.939,1
179.946,3
180.094,0
180.128,1
180.135,0
180.138,1
180.144,3
180.292,0
180.339,1
180.346,3
180.494,0
180.497,1
180.503,0
180.532,1
180.538,0
180.541,1
180.547,3
180.696,0
180.743,1
180.749,3
180.9,0
180.904,1
180.91,0
180.938,1
180.945,0
180.948,1
180.954,3
181.102,0
181.149,1
181.156,3
181.307,0
181.342,1
181.348,0
181.351,1
181.357,3
181.505,0
181.553,1
181.559,3
181.707,0
181.742,1
181.748,0
181.751,1
181.758,3
181.905,0
181.953,1
181.959,3
182.107,0
182.142,1
182.148,0
182.151,1
182.158,3
182.306,0
182.353,1
182.359,3
182.507,0
182.542,1
182.548,0
182.551,1
182.558,3
182.706,0
182.753,1
182.759,3
182.907,0
182.911,1
182.917,0
182.945,1
182.951,0
182.955,1
182.961,3
183.109,0
183.156,1
183.163,3
183.314,0
183.317,1
183.323,0
183.352,1
183.358,0
183.361,1
183.368,3
183.516,0
183.563,1
183.569,3
183.721,0
183.755,1
183.762,0
183.765,1
183.771,3
183.919,0
183.966,1
183.973,3
184.121,0
184.155,1
184.162,0
184.165,1
184.171,3
184.319,0
184.366,1
184.373,3
184.521,0
184.555,1
184.562,0
184.565,1
184.571,3
184.719,0
184.766,1
184.773,3
184.921,0
184.924,1
184.93,0
184.959,1
184.965,0
184.968,1
184.974,3
185.123,0
185.17,1
185.176,3
185.327,0
185.331,1
185.337,0
185.365,1
185.372,0
185.375,1
185.381,3
185.529,0
185.576,1
185.583,3
185.734,0
185.769,1
185.775,0
185.778,1
185.784,3
185.932,0
185.98,1
185.986,3
186.134,0
186.169,1
186.175,0
186.178,1
186.185,3
186.332,0
186.38,1
186.386,3
186.534,0
186.569,1
186.575,0
186.578,1
186.585,3
186.733,0
186.78,1
186.786,3
186.934,0
186.969,1
186.975,0
186.978,1
186.985,3
187.133,0
187.18,1
187.186,3
187.334,0
187.369,1
187.375,0
187.378,1
187.385,3
187.533,0
187.58,1
187.586,3
187.734,0
187.738,1
187.744,0
187.772,1
187.779,0
187.782,1
187.788,3
187.936,0
187.983,1
187.99,3
188.141,0
188.176,1
188.182,0
188.185,1
188.191,3
188.339,0
188.387,1
188.393,3
188.541,0
188.576,1
188.582,0
188.585,1
188.592,3
188.739,0
188.787,1
188.793,3
188.941,0
188.976,1
188.982,0
188.985,1
188.992,3
189.14,0
189.187,1
189.193,3
189.341,0
189.344,1
189.351,0
189.379,1
189.385,0
189.389,1
189.395,3
189.543,0
189.59,1
189.597,3
189.748,0
189.751,1
189.757,0
189.786,1
189.792,0
189.795,1
189.801,3
189.95,0
189.997,1
190.003,3
190.154,0
190.189,1
190.195,0
190.199,1
190.205,3
190.353,0
190.4,1
190.406,3
190.555,0
190.589,1
190.596,0
190.599,1
190.605,3
190.753,0
190.8,1
190.807,3
190.955,0
190.989,1
190.996,0
190.999,1
191.005,3
191.153,0
191.2,1
191.207,3
191.355,0
191.389,1
191.396,0
191.399,1
191.405,3
191.553,0
191.6,1
191.607,3
191.755,0
191.758,1
191.764,0
191.793,1
191.799,0
191.802,1
191.808,3
191.957,0
192.004,1
192.01,3
192.161,0
192.165,1
192.171,0
192.199,1
192.206,0
192.209,1
192.215,3
192.363,0
192.41,1
192.417,3
192.568,0
192.603,1
192.609,0
192.612,1
192.618,3
192.766,0
192.814,1
192.82,3
192.968,0
193.003,1
193.009,0
193.012,1
193.019,3
193.166,0
193.214,1
193.22,3
193.368,0
193.403,1
193.409,0
193.412,1
193.419,3
193.567,0
193.614,1
193.62,3
193.768,0
193.771,1
193.778,0
193.806,1
193.812,0
193.816,1
193.822,3
193.97,0
194.017,1
194.024,3
194.175,0
194.178,1
194.184,0
194.213,1
194.219,0
194.222,1
194.228,3
194.377,0
194.424,1
194.43,3
194.581,0
194.616,1
194.622,0
194.626,1
194.632,3
194.78,0
194.827,1
194.833,3
194.982,0
195.016,1
195.023,0
195.026,1
195.032,3
195.18,0
195.227,1
195.234,3
195.382,0
195.416,1
195.423,0
195.426,1
195.432,3
195.58,0
195.627,1
195.634,3
195.782,0
195.816,1
195.823,0
195.826,1
195.832,3
195.98,0
196.027,1
196.034,3
196.182,0
196.216,1
196.223,0
196.226,1
196.232,3
196.38,0
196.427,1
196.434,3
196.582,0
196.585,1
196.591,0
196.62,1
196.626,0
196.629,1
196.635,3
196.784,0
196.831,1
196.837,3
196.988,0
197.023,1
197.029,0
197.033,1
197.039,3
197.187,0
197.234,1
197.24,3
197.389,0
197.423,1
197.43,0
197.433,1
197.439,3
197.587,0
197.634,1
197.641,3
197.789,0
197.823,1
197.83,0
197.833,1
197.839,3
197.987,0
198.034,1
198.041,3
198.189,0
198.192,1
198.198,0
198.227,1
198.233,0
198.236,1
198.242,3
198.39,0
198.438,1
198.444,3
198.595,0
198.598,1
198.605,0
198.633,1
198.639,0
198.643,1
198.649,3
198.797,0
198.844,1
198.851,3
199.002,0
199.037,1
199.043,0
199.046,1
199.052,3
199.2,0
199.248,1
199.254,3
199.402,0
199.437,1
199.443,0
199.446,1
199.452,3
199.6,0
199.648,1
199.654,3
199.802,0
199.837,1
199.843,0
199.846,1
199.853,3
