Time,Packets Lost,rxBytes,rxPackets,txBytes,txPackets
345,872,2134548,5447,2519492,5447
346,878,2140820,5463,2575548,5463
347,919,2147092,5479,2581428,5479
348,1001,2152972,5494,2587700,5494
349,1001,2159244,5510,2593972,5510
350,1001,2165516,5526,2600244,5526
351,1001,2171788,5542,2606516,5542
352,1001,2178060,5558,2612788,5558
353,1001,2184332,5574,2619060,5574
354,1001,2190604,5590,2623764,5590
355,1001,2196484,5605,2623764,5605
356,1001,2202756,5621,2623764,5621
357,1001,2209028,5637,2623764,5637
358,1001,2215300,5653,2623764,5653
359,1001,2221572,5669,2623764,5669
360,1001,2227844,5685,2623764,5685
361,1001,2232156,5696,2626508,5696
362,1001,2237252,5709,2636700,5709
363,1001,2243524,5725,2648460,5725
364,1001,2249796,5741,2660220,5741
365,1001,2255676,5756,2673548,5756
366,1001,2261948,5772,2685308,5772
367,1001,2268220,5788,2697068,5788
368,1001,2274492,5804,2708044,5804
369,1005,2280764,5820,2717452,5820
370,1013,2287036,5836,2726860,5836
371,1022,2293308,5852,2772332,5852
372,1070,2299188,5867,2778604,5867
373,1115,2305460,5883,2784876,5883
374,1115,2311732,5899,2791148,5899
375,1115,2318004,5915,2797420,5915
376,1115,2324276,5931,2803692,5931
377,1115,2330548,5947,2809964,5947
378,1115,2336820,5963,2815844,5963
379,1115,2343092,5979,2820548,5979
380,1115,2348972,5994,2820548,5994
381,1115,2355244,6010,2820548,6010
382,1115,2361516,6026,2820548,6026
383,1115,2367788,6042,2820548,6042
384,1115,2374060,6058,2820548,6058
385,1115,2380332,6074,2820548,6074
386,1115,2384644,6085,2823684,6085
387,1115,2390132,6099,2836228,6099
388,1115,2396404,6115,2847204,6115
389,1115,2402676,6131,2858964,6131
390,1115,2408556,6146,2871508,6146
391,1115,2414828,6162,2884836,6162
392,1115,2421100,6178,2895028,6178
393,1115,2427372,6194,2904044,6194
394,1115,2433644,6210,2913452,6210
395,1122,2439916,6226,2922860,6226
396,1141,2446188,6242,2969116,6242
397,1208,2452068,6257,2975388,6257
398,1227,2458340,6273,2981660,6273
399,1227,2464612,6289,2987932,6289
400,1227,2470884,6305,2994204,6305
401,1227,2477156,6321,3000476,6321
402,1227,2483428,6337,3006356,6337
403,1227,2489700,6353,3012236,6353
404,1227,2495580,6368,3018508,6368
405,1227,2501852,6384,3024780,6384
406,1227,2508124,6400,3031052,6400
407,1227,2514396,6416,3037324,6416
408,1227,2520668,6432,3043596,6432
409,1227,2526940,6448,3049868,6448
410,1227,2533212,6464,3052612,6464
411,1227,2539484,6480,3052612,6480
412,1227,2545364,6495,3052612,6495
413,1227,2551636,6511,3052612,6511
414,1227,2557908,6527,3052612,6527
415,1227,2564180,6543,3052612,6543
416,1227,2570452,6559,3054180,6559
417,1227,2575940,6573,3062020,6573
418,1227,2582212,6589,3074564,6589
419,1227,2588484,6605,3086324,6605
420,1227,2594364,6620,3098868,6620
421,1227,2600636,6636,3111412,6636
422,1227,2606908,6652,3121604,6652
423,1227,2613180,6668,3131012,6668
424,1227,2619452,6684,3140420,6684
425,1228,2625724,6700,3192164,6700
426,1262,2631996,6716,3198044,6716
427,1337,2637876,6731,3204316,6731
428,1337,2644148,6747,3210588,6747
429,1337,2650420,6763,3216860,6763
430,1337,2656692,6779,3223132,6779
431,1337,2662964,6795,3229404,6795
432,1337,2669236,6811,3235284,6811
433,1337,2675508,6827,3241164,6827
434,1337,2681780,6843,3247436,6843
435,1337,2687660,6858,3253708,6858
436,1337,2693932,6874,3259980,6874
437,1337,2700204,6890,3266252,6890
438,1337,2706476,6906,3272524,6906
439,1337,2712748,6922,3278796,6922
440,1337,2719020,6938,3283892,6938
441,1337,2725292,6954,3283892,6954
442,1337,2731172,6969,3283892,6969
443,1337,2737444,6985,3283892,6985
444,1337,2743716,7001,3283892,7001
445,1337,2749988,7017,3283892,7017
446,1337,2756260,7033,3285068,7033
447,1337,2761356,7046,3287420,7046
448,1337,2767628,7062,3299964,7062
449,1337,2773900,7078,3311724,7078
450,1337,2780172,7094,3324268,7094
451,1337,2786052,7109,3336812,7109
452,1337,2792324,7125,3347396,7125
453,1337,2798596,7141,3356804,7141
454,1337,2804868,7157,3366212,7157
455,1337,2811140,7173,3375620,7173
456,1359,2817412,7189,3422268,7189
457,1431,2823684,7205,3428148,7205
458,1435,2829564,7220,3434420,7220
459,1435,2835836,7236,3440692,7236
460,1435,2842108,7252,3446964,7252
461,1435,2848380,7268,3453236,7268
462,1435,2854652,7284,3458724,7284
463,1435,2860924,7300,3464996,7300
464,1435,2867196,7316,3470876,7316
465,1435,2873076,7331,3477148,7331
466,1435,2879348,7347,3483420,7347
467,1435,2885620,7363,3489692,7363
468,1435,2891892,7379,3495964,7379
469,1435,2898164,7395,3502236,7395
470,1435,2904436,7411,3506548,7411
471,1435,2910708,7427,3506548,7427
472,1435,2916980,7443,3506548,7443
473,1435,2922860,7458,3506548,7458
474,1435,2929132,7474,3506548,7474
475,1435,2935404,7490,3506548,7490
476,1435,2941676,7506,3507724,7506
477,1435,2946772,7519,3513212,7519
478,1435,2953044,7535,3524972,7535
479,1435,2959316,7551,3537516,7551
480,1435,2965588,7567,3549276,7567
481,1435,2971468,7582,3561428,7582
482,1435,2977740,7598,3570836,7598
483,1435,2984012,7614,3580244,7614
484,1435,2990284,7630,3589652,7630
485,1451,2996556,7646,3633556,7646
486,1511,3002828,7662,3639828,7662
487,1517,3009100,7678,3645708,7678
488,1517,3015372,7694,3651980,7694
489,1517,3021252,7709,3658252,7709
490,1517,3027524,7725,3664524,7725
491,1517,3033796,7741,3668444,7741
492,1517,3040068,7757,3674716,7757
493,1517,3046340,7773,3680988,7773
494,1517,3052612,7789,3686868,7789
495,1517,3058884,7805,3693140,7805
496,1517,3064764,7820,3699412,7820
497,1517,3071036,7836,3705684,7836
498,1517,3077308,7852,3711956,7852
499,1517,3083580,7868,3714308,7868
500,1517,3089852,7884,3714308,7884
501,1517,3096124,7900,3714308,7900
502,1517,3102396,7916,3714308,7916
503,1517,3108276,7931,3714308,7931
504,1517,3114548,7947,3715484,7947
505,1517,3120820,7963,3717052,7963
506,1517,3125916,7976,3727244,7976
507,1517,3132188,7992,3739788,7992
508,1517,3138460,8008,3752332,8008
509,1517,3144732,8024,3764092,8024
510,1517,3151004,8040,3773500,8040
511,1517,3157276,8056,3782124,8056
512,1525,3163156,8071,3822108,8071
513,1573,3169428,8087,3828380,8087
514,1573,3175700,8103,3834652,8103
515,1573,3181972,8119,3840924,8119
516,1573,3188244,8135,3847196,8135
517,1573,3194516,8151,3852292,8151
518,1573,3200788,8167,3855036,8167
519,1573,3206668,8182,3860524,8182
520,1573,3212940,8198,3866796,8198
521,1573,3219212,8214,3873068,8214
522,1573,3225484,8230,3879340,8230
523,1573,3231756,8246,3885612,8246
524,1573,3238028,8262,3891884,8262
525,1573,3244300,8278,3896588,8278
526,1573,3250180,8293,3896588,8293
527,1573,3256452,8309,3896588,8309
528,1573,3262724,8325,3896588,8325
529,1573,3268996,8341,3896588,8341
530,1573,3275268,8357,3896588,8357
531,1573,3281148,8372,3900900,8372
532,1573,3286636,8386,3910308,8386
533,1573,3292908,8402,3922852,8402
534,1573,3299180,8418,3933828,8418
535,1573,3305060,8433,3943236,8433
536,1581,3311332,8449,3974204,8449
537,1583,3317604,8465,3980476,8465
538,1583,3323876,8481,3986748,8481
539,1583,3330148,8497,3993020,8497
540,1583,3336420,8513,3996548,8513
541,1583,3342692,8529,3999684,8529
542,1583,3348572,8544,4002820,8544
543,1583,3354844,8560,4008308,8560
544,1583,3361116,8576,4014580,8576
545,1583,3367388,8592,4020852,8592
546,1583,3373660,8608,4027124,8608
547,1583,3379932,8624,4033396,8624
548,1583,3386204,8640,4036924,8640
549,1583,3392476,8656,4036924,8656
550,1583,3398356,8671,4036924,8671
551,1583,3404628,8687,4036924,8687
552,1583,3410900,8703,4036924,8703
553,1583,3416388,8717,4040060,8717
554,1583,3422660,8733,4055740,8733
555,1583,3428932,8749,4060836,8749
556,1583,3435204,8765,4065932,8765
557,1583,3441476,8781,4074948,8781
558,1583,3447356,8796,4079652,8796
559,1583,3453628,8812,4083572,8812
560,1583,3459900,8828,4092980,8828
561,1583,3466172,8844,4096900,8844
562,1583,3472444,8860,4104348,8860
563,1583,3478716,8876,4109444,8876
564,1583,3484988,8892,4113756,8892
565,1583,3490868,8907,4122772,8907
566,1583,3497140,8923,4126692,8923
567,1583,3503412,8939,4134532,8939
568,1583,3509684,8955,4141196,8955
569,1583,3515956,8971,4145900,8971
570,1583,3522228,8987,4152956,8987
571,1583,3528500,9003,4156484,9003
572,1583,3534772,9019,4165108,9019
573,1583,3540652,9034,4169812,9034
574,1583,3546924,9050,4176868,9050
575,1583,3553196,9066,4183140,9066
576,1583,3559468,9082,4187844,9082
577,1583,3565740,9098,4197252,9098
578,1583,3572012,9114,4202740,9114
579,1583,3578284,9130,4207052,9130
580,1583,3584164,9145,4216460,9145
581,1583,3590436,9161,4223908,9161
582,1583,3596708,9177,4232924,9177
583,1583,3602980,9193,4241548,9193
584,1583,3609252,9209,4249780,9209
585,1583,3615524,9225,4258012,9225
586,1583,3621796,9241,4265852,9241
587,1583,3627676,9256,4273300,9256
588,1583,3633948,9272,4279964,9272
589,1583,3640220,9288,4286236,9288
590,1583,3646492,9304,4292508,9304
591,1583,3652764,9320,4301132,9320
592,1583,3659036,9336,4310540,9336
593,1583,3665308,9352,4319948,9352
594,1583,3671580,9368,4329356,9368
595,1583,3677460,9383,4338764,9383
596,1585,3683732,9399,4348172,9399
597,1593,3690004,9415,4357580,9415
598,1601,3696276,9431,4366988,9431
599,1608,3702548,9447,4376396,9447
600,1616,3708820,9463,4385804,9463
601,1624,3715092,9479,4394036,9479
602,1632,3720972,9494,4403444,9494
603,1637,3727244,9510,4411284,9510
604,1637,3733516,9526,4417556,9526
605,1637,3739788,9542,4423828,9542
606,1637,3746060,9558,4430100,9558
607,1637,3752332,9574,4436372,9574
608,1637,3758604,9590,4442252,9590
609,1637,3764484,9605,4448524,9605
610,1637,3770756,9621,4454796,9621
611,1637,3777028,9637,4461068,9637
612,1637,3783300,9653,4467340,9653
613,1637,3789572,9669,4473612,9669
614,1637,3795844,9685,4479884,9685
615,1637,3802116,9701,4485764,9701
616,1637,3808388,9717,4492036,9717
617,1637,3814268,9732,4498308,9732
618,1637,3820540,9748,4498700,9748
619,1637,3826812,9764,4498700,9764
620,1637,3833084,9780,4498700,9780
621,1637,3839356,9796,4498700,9796
622,1637,3845628,9812,4498700,9812
623,1637,3851900,9828,4498700,9828
624,1637,3857780,9843,4503012,9843
625,1637,3863660,9858,4514772,9858
626,1637,3869932,9874,4526532,9874
627,1637,3876204,9890,4538292,9890
628,1637,3882476,9906,4552404,9906
629,1637,3888748,9922,4564164,9922
630,1637,3895020,9938,4575924,9938
631,1640,3901292,9954,4586116,9954
632,1645,3907172,9969,4595524,9969
633,1651,3913444,9985,4603364,9985
634,1666,3919716,10001,4658636,10001
635,1728,3925988,10017,4664908,10017
636,1777,3932260,10033,4671180,10033
637,1777,3938532,10049,4677452,10049
638,1777,3944804,10065,4683332,10065
639,1777,3951076,10081,4689604,10081
640,1777,3956956,10096,4695876,10096
641,1777,3963228,10112,4702148,10112
642,1777,3969500,10128,4704500,10128
643,1777,3975772,10144,4704500,10144
644,1777,3982044,10160,4704500,10160
645,1777,3988316,10176,4704500,10176
646,1777,3994588,10192,4704500,10192
647,1777,4000468,10207,4704500,10207
648,1777,4006740,10223,4704500,10223
649,1777,4010268,10232,4708812,10232
650,1777,4016148,10247,4721356,10247
651,1777,4022420,10263,4733900,10263
652,1777,4028692,10279,4746444,10279
653,1777,4034964,10295,4758988,10295
654,1777,4041236,10311,4771924,10311
655,1777,4047508,10327,4782900,10327
656,1777,4053780,10343,4792308,10343
657,1784,4059660,10358,4801716,10358
658,1792,4065932,10374,4811124,10374
659,1813,4072204,10390,4855812,10390
660,1883,4078476,10406,4862084,10406
661,1891,4084748,10422,4868356,10422
662,1891,4091020,10438,4874628,10438
663,1891,4097292,10454,4880508,10454
664,1891,4103172,10469,4886780,10469
665,1891,4109444,10485,4893052,10485
666,1891,4115716,10501,4899324,10501
667,1891,4121988,10517,4901284,10517
668,1891,4128260,10533,4901284,10533
669,1891,4134532,10549,4901284,10549
670,1891,4140804,10565,4901284,10565
671,1891,4147076,10581,4901284,10581
672,1891,4152956,10596,4901284,10596
673,1891,4159228,10612,4901284,10612
674,1891,4162756,10621,4909908,10621
675,1891,4169028,10637,4921668,10637
676,1891,4175300,10653,4932644,10653
677,1891,4181572,10669,4945188,10669
678,1891,4187844,10685,4957732,10685
679,1891,4194116,10701,4969884,10701
680,1891,4200388,10717,4979292,10717
681,1891,4206660,10733,4988308,10733
682,1894,4212540,10748,4997716,10748
683,1902,4218812,10764,5046324,10764
684,1940,4225084,10780,5052596,10780
685,2003,4231356,10796,5058868,10796
686,2003,4237628,10812,5065140,10812
687,2003,4243900,10828,5071412,10828
688,2003,4250172,10844,5077292,10844
689,2003,4256052,10859,5083172,10859
690,2003,4262324,10875,5089444,10875
691,2003,4268596,10891,5095716,10891
692,2003,4274868,10907,5101988,10907
693,2003,4281140,10923,5108260,10923
694,2003,4287412,10939,5114532,10939
695,2003,4293684,10955,5120412,10955
696,2003,4299564,10970,5126684,10970
697,2003,4305836,10986,5132956,10986
698,2003,4312108,11002,5133348,11002
699,2003,4318380,11018,5133348,11018
700,2003,4324652,11034,5133348,11034
701,2003,4330924,11050,5133348,11050
702,2003,4337196,11066,5133348,11066
703,2003,4343076,11081,5134916,11081
704,2003,4349348,11097,5136484,11097
705,2003,4354836,11111,5147460,11111
706,2003,4361108,11127,5160004,11127
707,2003,4367380,11143,5172548,11143
708,2003,4373652,11159,5185092,11159
709,2003,4379924,11175,5197244,11175
710,2003,4386196,11191,5206652,11191
711,2003,4392468,11207,5215276,11207
712,2003,4398348,11222,5225468,11222
713,2012,4404620,11238,5275252,11238
714,2069,4410892,11254,5281524,11254
715,2113,4417164,11270,5287796,11270
716,2113,4423436,11286,5294068,11286
717,2113,4429708,11302,5300340,11302
718,2113,4435980,11318,5306220,11318
719,2113,4441860,11333,5312492,11333
720,2113,4448132,11349,5318372,11349
721,2113,4454404,11365,5324644,11365
722,2113,4460676,11381,5330916,11381
723,2113,4466948,11397,5337188,11397
724,2113,4473220,11413,5343460,11413
725,2113,4479492,11429,5349340,11429
726,2113,4485764,11445,5355612,11445
727,2113,4491644,11460,5361884,11460
728,2113,4497916,11476,5364628,11476
729,2113,4504188,11492,5364628,11492
730,2113,4510460,11508,5364628,11508
731,2113,4516732,11524,5364628,11524
732,2113,4523004,11540,5364628,11540
733,2113,4529276,11556,5364628,11556
734,2113,4535156,11571,5365804,11571
735,2113,4540252,11584,5372860,11584
736,2113,4546524,11600,5386188,11600
737,2113,4552796,11616,5397948,11616
738,2113,4559068,11632,5411276,11632
739,2113,4565340,11648,5422644,11648
740,2113,4571612,11664,5432052,11664
741,2113,4577884,11680,5441068,11680
742,2113,4584156,11696,5450476,11696
743,2116,4590036,11711,5499084,11711
744,2160,4596308,11727,5505356,11727
745,2211,4602580,11743,5511628,11743
746,2211,4608852,11759,5517900,11759
747,2211,4615124,11775,5524172,11775
748,2211,4621396,11791,5530444,11791
749,2211,4627668,11807,5536324,11807
