Time,RTT
118.5,1.89088
118.626,1.8909
118.752,1.89103
118.878,1.89115
119.004,1.89126
119.13,1.89123
119.256,1.8912
119.382,1.89117
119.508,1.89115
119.635,1.89113
119.761,1.89111
119.887,1.8911
120.013,1.89109
120.139,1.89108
120.265,1.89106
120.391,1.89118
120.517,1.90703
120.643,1.9209
120.769,1.93291
120.895,1.94342
121.021,1.95262
121.148,1.96067
121.274,1.96771
121.4,1.97387
121.526,1.97926
121.652,1.98398
121.778,1.98811
121.904,1.99184
122.03,1.99511
122.156,1.99797
122.282,2.00047
122.408,2.00254
122.534,2.00435
122.66,2.00593
122.787,2.00731
122.913,2.00852
123.039,2.00958
123.165,2.01051
123.291,2.01132
123.417,2.01203
123.543,2.01277
123.669,2.01343
123.795,2.014
123.921,2.01437
124.047,2.0147
124.173,2.01499
124.3,2.01524
124.426,2.01546
124.552,2.01565
124.678,2.01582
124.804,2.01597
124.93,2.0161
125.056,2.01633
125.182,2.01654
125.308,2.01672
125.434,2.01688
125.56,2.0169
125.686,2.01691
125.812,2.01692
125.939,2.01693
126.065,2.01694
126.191,2.01695
126.317,2.01695
126.443,2.01696
126.569,2.01696
126.695,2.01709
126.821,2.0172
126.947,2.0173
127.073,2.01727
127.199,2.01723
127.325,2.0172
127.452,2.01718
127.578,2.01715
127.704,2.01713
127.83,2.01712
127.956,2.0171
128.082,2.01709
128.208,2.0172
128.334,2.0173
128.46,2.01739
128.586,2.01746
128.712,2.01741
128.838,2.01735
128.964,2.01731
129.091,2.01727
129.217,2.03299
129.343,2.04674
129.469,2.05877
129.595,2.0693
129.721,2.07851
129.847,2.0867
129.973,2.09386
130.099,2.10013
130.225,2.10561
130.351,2.11028
130.477,2.11437
130.604,2.11795
130.73,2.12108
130.856,2.12382
130.982,2.12622
131.108,2.12831
131.234,2.13015
131.36,2.13188
131.486,2.1334
131.612,2.13472
131.738,2.13588
131.864,2.13689
131.99,2.13766
132.116,2.13833
132.243,2.13891
132.369,2.13942
132.495,2.13987
132.621,2.14026
132.747,2.1406
132.873,2.1409
132.999,2.14129
133.125,2.14163
133.251,2.14192
133.377,2.14218
133.503,2.14228
133.629,2.14237
133.756,2.14245
133.882,2.14252
134.008,2.14258
134.134,2.14263
134.26,2.14268
134.386,2.14272
134.512,2.14288
134.638,2.14302
134.764,2.14314
134.89,2.14325
135.016,2.14334
135.142,2.1433
