Time,Packets Lost,rxBytes,rxPackets,txBytes,txPackets
1,0,3636,11,8340,11
2,0,9908,27,17748,27
3,0,16180,43,27156,43
4,0,22452,59,36564,59
5,0,28724,75,45972,75
6,0,34604,90,55380,90
7,0,40876,106,64788,106
8,0,47148,122,74196,122
9,0,53420,138,83604,138
10,0,59692,154,93012,154
11,0,65964,170,102420,170
12,0,72236,186,110652,186
13,0,78116,201,120060,201
14,6,84388,217,129468,217
15,14,90660,233,138876,233
16,22,96932,249,148284,249
17,30,103204,265,157692,265
18,38,109476,281,167100,281
19,46,115748,297,176508,297
20,54,122020,313,185524,313
21,55,127900,328,191796,328
22,55,134172,344,198068,344
23,55,140444,360,204340,360
24,55,146716,376,210612,376
25,55,152988,392,216884,392
26,55,159260,408,223156,408
27,55,165532,424,229036,424
28,55,171412,439,235308,439
29,55,177684,455,241580,455
30,55,183956,471,247852,471
31,55,190228,487,254124,487
32,55,196500,503,260396,503
33,55,202772,519,266668,519
34,55,209044,535,272548,535
35,55,214924,550,274900,550
36,55,221196,566,275292,566
37,55,227468,582,275292,582
38,55,233740,598,275292,598
39,55,240012,614,275292,614
40,55,246284,630,275292,630
41,55,252556,646,276076,646
42,55,255692,654,278820,654
43,55,260004,665,283132,665
44,55,264708,677,288620,677
45,55,270196,691,294892,691
46,55,276468,707,301164,707
47,55,282348,722,306260,722
48,55,288620,738,312924,738
49,55,294892,754,320372,754
50,55,301164,770,325860,770
51,55,307436,786,332524,786
52,55,313708,802,342324,802
53,55,319980,818,346636,818
54,55,326252,834,352124,834
55,55,332132,849,357220,849
56,55,338404,865,362708,865
57,55,344676,881,369372,881
58,55,350948,897,376428,897
59,55,357220,913,383484,913
60,55,363492,929,388972,929
61,55,369764,945,394460,945
62,55,375644,960,399948,960
63,55,381916,976,406612,976
64,55,388188,992,413276,992
65,55,394460,1008,419548,1008
66,55,400732,1024,426212,1024
67,55,407004,1040,432876,1040
68,55,413276,1056,439148,1056
69,55,419156,1071,445812,1071
70,55,425428,1087,452084,1087
71,55,431700,1103,458748,1103
72,55,437972,1119,465020,1119
73,55,444244,1135,471684,1135
74,55,450516,1151,477956,1151
75,55,456788,1167,483836,1167
76,55,463060,1183,490108,1183
77,55,468940,1198,496772,1198
78,55,475212,1214,503044,1214
79,55,481484,1230,509316,1230
80,55,487756,1246,515980,1246
81,55,494028,1262,522252,1262
82,55,500300,1278,528916,1278
83,55,506572,1294,535188,1294
84,55,512452,1309,541460,1309
85,55,518724,1325,548124,1325
86,55,524996,1341,554396,1341
87,55,531268,1357,560668,1357
88,55,537540,1373,567332,1373
89,55,543812,1389,573604,1389
90,55,550084,1405,579092,1405
91,55,555964,1420,585756,1420
92,55,562236,1436,592028,1436
93,55,568508,1452,598300,1452
94,55,574780,1468,604964,1468
95,55,581052,1484,611236,1484
96,55,587324,1500,617508,1500
97,55,593596,1516,624172,1516
98,55,599476,1531,630444,1531
99,55,605748,1547,636716,1547
100,55,612020,1563,643380,1563
101,55,618292,1579,649652,1579
102,55,624564,1595,655924,1595
103,55,630836,1611,662196,1611
104,55,637108,1627,668076,1627
105,55,643380,1643,674348,1643
106,55,649260,1658,680620,1658
107,55,655532,1674,687284,1674
108,55,661804,1690,693556,1690
109,55,668076,1706,699828,1706
110,55,674348,1722,706100,1722
111,55,680620,1738,712764,1738
112,55,686892,1754,719036,1754
113,55,692772,1769,725308,1769
114,55,699044,1785,731580,1785
115,55,705316,1801,738244,1801
116,55,711588,1817,744516,1817
117,55,717860,1833,750788,1833
118,55,724132,1849,757060,1849
119,55,730404,1865,762940,1865
120,55,736284,1880,769212,1880
121,55,742556,1896,775484,1896
122,55,748828,1912,781756,1912
123,55,755100,1928,788420,1928
124,55,761372,1944,794692,1944
125,55,767644,1960,800964,1960
126,55,773916,1976,807236,1976
127,55,780188,1992,813508,1992
128,55,786068,2007,820172,2007
129,55,792340,2023,826444,2023
130,55,798612,2039,832716,2039
131,55,804884,2055,838988,2055
132,55,811156,2071,845652,2071
133,55,817428,2087,851924,2087
134,55,823700,2103,857412,2103
135,55,829580,2118,863684,2118
136,55,835852,2134,869956,2134
137,55,842124,2150,876620,2150
138,55,848396,2166,882892,2166
139,55,854668,2182,889164,2182
140,55,860940,2198,895436,2198
141,55,867212,2214,902100,2214
142,55,873092,2229,908372,2229
143,55,879364,2245,914644,2245
144,55,885636,2261,920916,2261
145,55,891908,2277,927188,2277
146,55,898180,2293,933852,2293
147,55,904452,2309,940124,2309
148,55,910724,2325,945612,2325
149,55,916996,2341,951884,2341
150,55,922876,2356,958156,2356
151,55,929148,2372,964820,2372
152,55,935420,2388,971092,2388
153,55,941692,2404,977364,2404
154,55,947964,2420,983636,2420
155,55,954236,2436,989908,2436
156,55,960508,2452,996572,2452
157,55,966388,2467,1002844,2467
158,55,972660,2483,1009116,2483
159,55,978932,2499,1015388,2499
160,55,985204,2515,1021660,2515
161,55,991476,2531,1027932,2531
162,55,997748,2547,1034596,2547
163,55,1004020,2563,1040084,2563
164,55,1009900,2578,1046356,2578
165,55,1016172,2594,1052628,2594
166,55,1022444,2610,1058900,2610
167,55,1028716,2626,1065564,2626
168,55,1034988,2642,1071836,2642
169,55,1041260,2658,1078108,2658
170,55,1047532,2674,1084380,2674
171,55,1053412,2689,1090652,2689
172,55,1059684,2705,1097316,2705
173,55,1065956,2721,1103588,2721
174,55,1072228,2737,1109860,2737
175,55,1078500,2753,1116132,2753
176,55,1084772,2769,1122404,2769
177,55,1091044,2785,1127892,2785
178,55,1097316,2801,1134556,2801
179,55,1103196,2816,1140828,2816
180,55,1109468,2832,1147100,2832
181,55,1115740,2848,1153372,2848
182,55,1122012,2864,1159644,2864
183,55,1128284,2880,1165916,2880
184,55,1134556,2896,1172580,2896
185,55,1140828,2912,1178852,2912
186,55,1146708,2927,1185124,2927
187,55,1152980,2943,1191396,2943
188,55,1159252,2959,1197668,2959
189,55,1165524,2975,1203940,2975
190,55,1171796,2991,1210604,2991
191,55,1178068,3007,1216876,3007
192,55,1184340,3023,1222364,3023
193,55,1190220,3038,1228636,3038
194,55,1196492,3054,1234908,3054
195,55,1202764,3070,1241180,3070
196,55,1209036,3086,1247452,3086
197,55,1215308,3102,1254116,3102
198,55,1221580,3118,1260388,3118
199,55,1227852,3134,1266660,3134
200,55,1234124,3150,1272932,3150
201,55,1240004,3165,1279204,3165
202,55,1246276,3181,1285476,3181
203,55,1252548,3197,1292140,3197
204,55,1258820,3213,1298412,3213
205,55,1265092,3229,1304684,3229
206,55,1271364,3245,1310956,3245
207,55,1277636,3261,1316444,3261
208,55,1283516,3276,1322716,3276
209,55,1289788,3292,1329380,3292
210,55,1296060,3308,1335652,3308
211,55,1302332,3324,1341924,3324
212,55,1308604,3340,1348196,3340
213,55,1314876,3356,1354468,3356
214,55,1321148,3372,1360740,3372
215,55,1327028,3387,1367404,3387
216,55,1333300,3403,1373676,3403
217,55,1339572,3419,1379948,3419
218,55,1345844,3435,1386220,3435
219,55,1352116,3451,1392492,3451
220,55,1358388,3467,1398764,3467
221,55,1364660,3483,1404252,3483
222,55,1370540,3498,1410524,3498
223,55,1376812,3514,1417188,3514
224,55,1383084,3530,1423460,3530
225,55,1389356,3546,1429732,3546
226,55,1395628,3562,1436004,3562
227,55,1401900,3578,1442276,3578
228,55,1408172,3594,1448548,3594
229,55,1414444,3610,1454820,3610
230,55,1420324,3625,1461484,3625
231,55,1426596,3641,1467756,3641
232,55,1432868,3657,1474028,3657
233,55,1439140,3673,1480300,3673
234,55,1445412,3689,1486572,3689
235,55,1451684,3705,1492844,3705
236,55,1457956,3721,1498332,3721
237,55,1463836,3736,1504996,3736
238,55,1470108,3752,1511268,3752
239,55,1476380,3768,1517540,3768
240,55,1482652,3784,1523812,3784
241,55,1488924,3800,1530084,3800
242,55,1495196,3816,1536356,3816
243,55,1501468,3832,1542628,3832
244,55,1507348,3847,1549292,3847
245,55,1513620,3863,1555564,3863
246,55,1519892,3879,1561836,3879
247,55,1526164,3895,1568108,3895
248,55,1532436,3911,1574380,3911
249,55,1538708,3927,1580652,3927
250,55,1544980,3943,1586140,3943
251,55,1551252,3959,1592804,3959
252,55,1557132,3974,1599076,3974
253,55,1563404,3990,1605348,3990
254,55,1569676,4006,1611620,4006
255,55,1575948,4022,1617892,4022
256,55,1582220,4038,1624164,4038
257,55,1588492,4054,1630436,4054
258,55,1594764,4070,1637100,4070
259,55,1600644,4085,1643372,4085
260,55,1606916,4101,1649644,4101
261,55,1613188,4117,1655916,4117
262,55,1619460,4133,1662188,4133
263,55,1625732,4149,1668460,4149
264,55,1632004,4165,1674732,4165
265,55,1638276,4181,1680612,4181
266,55,1644156,4196,1686884,4196
267,55,1650428,4212,1693156,4212
268,55,1656700,4228,1699428,4228
269,55,1662972,4244,1705700,4244
270,55,1669244,4260,1711972,4260
271,55,1675516,4276,1718244,4276
272,55,1681788,4292,1724516,4292
273,55,1688060,4308,1731180,4308
274,55,1693940,4323,1737452,4323
275,55,1700212,4339,1743724,4339
276,55,1706484,4355,1749996,4355
277,55,1712756,4371,1756268,4371
278,55,1719028,4387,1762540,4387
279,55,1725300,4403,1768812,4403
280,55,1731572,4419,1774300,4419
281,55,1737452,4434,1780572,4434
282,55,1743724,4450,1787236,4450
283,55,1749996,4466,1793508,4466
284,55,1756268,4482,1799780,4482
285,55,1762540,4498,1806052,4498
286,55,1768812,4514,1812324,4514
287,55,1775084,4530,1818596,4530
288,55,1780964,4545,1824868,4545
289,55,1787236,4561,1831140,4561
290,55,1793508,4577,1837804,4577
291,55,1799780,4593,1844076,4593
292,55,1806052,4609,1850348,4609
293,55,1812324,4625,1856620,4625
294,55,1818596,4641,1862108,4641
295,55,1824476,4656,1868380,4656
296,55,1830748,4672,1874652,4672
297,55,1837020,4688,1880924,4688
298,55,1843292,4704,1887196,4704
299,55,1849564,4720,1893860,4720
300,55,1855836,4736,1900132,4736
301,55,1862108,4752,1906404,4752
302,55,1868380,4768,1912676,4768
303,55,1874260,4783,1918948,4783
304,55,1880532,4799,1925220,4799
305,55,1886804,4815,1931492,4815
306,55,1893076,4831,1937764,4831
307,55,1899348,4847,1944428,4847
308,55,1905620,4863,1950700,4863
309,55,1911892,4879,1956188,4879
310,55,1917772,4894,1962460,4894
311,55,1924044,4910,1968732,4910
312,55,1930316,4926,1975004,4926
313,55,1936588,4942,1981276,4942
314,55,1942860,4958,1987548,4958
315,55,1949132,4974,1993820,4974
316,55,1955404,4990,2000484,4990
317,55,1961284,5005,2006756,5005
318,55,1967556,5021,2013028,5021
319,55,1973828,5037,2019300,5037
320,55,1980100,5053,2025572,5053
321,55,1986372,5069,2031844,5069
322,55,1992644,5085,2038116,5085
323,55,1998916,5101,2043604,5101
324,55,2005188,5117,2050268,5117
325,55,2011068,5132,2056540,5132
326,55,2017340,5148,2062812,5148
327,55,2023612,5164,2069084,5164
328,55,2029884,5180,2075356,5180
329,55,2036156,5196,2081628,5196
330,55,2042428,5212,2087900,5212
331,55,2048700,5228,2094172,5228
332,55,2054580,5243,2100444,5243
333,55,2060852,5259,2107108,5259
334,55,2067124,5275,2113380,5275
335,55,2073396,5291,2119652,5291
336,55,2079668,5307,2125924,5307
337,55,2085940,5323,2132196,5323
338,55,2092212,5339,2137684,5339
339,55,2098092,5354,2143956,5354
340,55,2104364,5370,2150228,5370
341,55,2110636,5386,2156500,5386
342,55,2116908,5402,2163164,5402
343,55,2123180,5418,2169436,5418
344,55,2129452,5434,2175708,5434
345,55,2135724,5450,2181980,5450
346,55,2141996,5466,2188252,5466
347,55,2147876,5481,2194524,5481
348,55,2154148,5497,2200796,5497
349,55,2160420,5513,2207068,5513
350,55,2166692,5529,2213732,5529
351,55,2172964,5545,2220004,5545
352,55,2179236,5561,2225492,5561
353,55,2185508,5577,2231764,5577
354,55,2191388,5592,2238036,5592
355,55,2197660,5608,2244308,5608
356,55,2203932,5624,2250580,5624
357,55,2210204,5640,2256852,5640
358,55,2216476,5656,2263124,5656
359,55,2222748,5672,2269788,5672
360,55,2229020,5688,2276060,5688
361,55,2234900,5703,2282332,5703
362,55,2241172,5719,2288604,5719
363,55,2247444,5735,2294876,5735
364,55,2253716,5751,2301148,5751
365,55,2259988,5767,2307420,5767
366,55,2266260,5783,2313692,5783
367,55,2272532,5799,2319572,5799
368,55,2278412,5814,2325844,5814
369,55,2284684,5830,2332116,5830
370,55,2290956,5846,2338388,5846
371,55,2297228,5862,2344660,5862
372,55,2303500,5878,2350932,5878
373,55,2309772,5894,2357204,5894
374,55,2316044,5910,2363476,5910
375,55,2322316,5926,2369748,5926
376,55,2328196,5941,2376020,5941
377,55,2334468,5957,2382292,5957
378,55,2340740,5973,2388956,5973
379,55,2347012,5989,2395228,5989
380,55,2353284,6005,2401500,6005
381,55,2359556,6021,2407772,6021
382,55,2365828,6037,2413260,6037
383,55,2371708,6052,2419532,6052
384,55,2377980,6068,2425804,6068
385,55,2384252,6084,2432076,6084
386,55,2390524,6100,2438348,6100
387,55,2396796,6116,2444620,6116
388,55,2403068,6132,2450892,6132
389,55,2409340,6148,2457556,6148
390,55,2415220,6163,2463828,6163
391,55,2421492,6179,2470100,6179
392,55,2427764,6195,2476372,6195
393,55,2434036,6211,2482644,6211
394,55,2440308,6227,2488916,6227
395,55,2446580,6243,2495188,6243
396,55,2452852,6259,2500676,6259
397,55,2459124,6275,2506948,6275
398,55,2465004,6290,2513220,6290
399,55,2471276,6306,2519884,6306
400,55,2477548,6322,2526156,6322
401,55,2483820,6338,2532428,6338
402,55,2490092,6354,2538700,6354
403,55,2496364,6370,2544972,6370
404,55,2502636,6386,2551244,6386
405,55,2508516,6401,2557516,6401
406,55,2514788,6417,2563788,6417
407,55,2521060,6433,2570060,6433
408,55,2527332,6449,2576332,6449
409,55,2533604,6465,2582604,6465
410,55,2539876,6481,2589268,6481
411,55,2546148,6497,2594756,6497
412,55,2552028,6512,2601028,6512
413,55,2558300,6528,2607300,6528
414,55,2564572,6544,2613572,6544
415,55,2570844,6560,2619844,6560
416,55,2577116,6576,2626116,6576
417,55,2583388,6592,2632388,6592
418,55,2589660,6608,2638660,6608
419,55,2595540,6623,2644932,6623
420,55,2601812,6639,2651204,6639
421,55,2608084,6655,2657868,6655
422,55,2614356,6671,2664140,6671
423,55,2620628,6687,2670412,6687
424,55,2626900,6703,2676684,6703
425,55,2633172,6719,2682172,6719
426,55,2639444,6735,2688444,6735
427,55,2645324,6750,2694716,6750
428,55,2651596,6766,2700988,6766
429,55,2657868,6782,2707260,6782
430,55,2664140,6798,2713532,6798
431,55,2670412,6814,2719804,6814
432,55,2676684,6830,2726468,6830
433,55,2682956,6846,2732740,6846
434,55,2688836,6861,2739012,6861
435,55,2695108,6877,2745284,6877
436,55,2701380,6893,2751556,6893
437,55,2707652,6909,2757828,6909
438,55,2713924,6925,2764100,6925
439,55,2720196,6941,2770372,6941
440,55,2726468,6957,2775860,6957
441,55,2732348,6972,2782132,6972
442,55,2738620,6988,2788796,6988
443,55,2744892,7004,2795068,7004
444,55,2751164,7020,2801340,7020
445,55,2757436,7036,2807612,7036
446,55,2763708,7052,2813884,7052
447,55,2769980,7068,2820156,7068
448,55,2776252,7084,2826428,7084
449,55,2782132,7099,2832700,7099
450,55,2788404,7115,2838972,7115
451,55,2794676,7131,2845244,7131
452,55,2800948,7147,2851516,7147
453,55,2807220,7163,2858180,7163
454,55,2813492,7179,2864452,7179
455,55,2819764,7195,2869940,7195
456,55,2825644,7210,2876212,7210
457,55,2831916,7226,2882484,7226
458,55,2838188,7242,2888756,7242
459,55,2844460,7258,2895028,7258
460,55,2850732,7274,2901300,7274
461,55,2857004,7290,2907572,7290
462,55,2863276,7306,2913844,7306
463,55,2869156,7321,2920116,7321
464,55,2875428,7337,2926780,7337
465,55,2881700,7353,2933052,7353
466,55,2887972,7369,2939324,7369
467,55,2894244,7385,2945596,7385
468,55,2900516,7401,2951868,7401
469,55,2906788,7417,2957356,7417
470,55,2913060,7433,2963628,7433
471,55,2918940,7448,2969900,7448
472,55,2925212,7464,2976172,7464
473,55,2931484,7480,2982444,7480
474,55,2937756,7496,2989108,7496
475,55,2944028,7512,2995380,7512
476,55,2950300,7528,3001652,7528
477,55,2956572,7544,3007924,7544
478,55,2962452,7559,3014196,7559
479,55,2968724,7575,3020468,7575
480,55,2974996,7591,3026740,7591
481,55,2981268,7607,3033012,7607
482,55,2987540,7623,3039284,7623
483,55,2993812,7639,3045556,7639
484,55,3000084,7655,3051044,7655
485,55,3005964,7670,3057708,7670
486,55,3012236,7686,3063980,7686
487,55,3018508,7702,3070252,7702
488,55,3024780,7718,3076524,7718
489,55,3031052,7734,3082796,7734
490,55,3037324,7750,3089068,7750
491,55,3043596,7766,3095340,7766
492,55,3049476,7781,3101612,7781
493,55,3055748,7797,3107884,7797
494,55,3062020,7813,3114156,7813
495,55,3068292,7829,3120428,7829
496,55,3074564,7845,3127092,7845
497,55,3080836,7861,3133364,7861
498,55,3087108,7877,3138852,7877
499,55,3093380,7893,3145124,7893
500,55,3099260,7908,3151396,7908
501,55,3105532,7924,3157668,7924
502,55,3111804,7940,3163940,7940
503,55,3118076,7956,3170212,7956
504,55,3124348,7972,3176484,7972
505,55,3130620,7988,3182756,7988
506,55,3136892,8004,3189028,8004
507,55,3142772,8019,3195692,8019
508,55,3149044,8035,3201964,8035
509,55,3155316,8051,3208236,8051
510,55,3161588,8067,3214508,8067
511,55,3167860,8083,3220780,8083
512,55,3174132,8099,3227052,8099
513,55,3180404,8115,3232540,8115
514,55,3186284,8130,3238812,8130
515,55,3192556,8146,3245084,8146
516,55,3198828,8162,3251356,8162
517,55,3205100,8178,3258020,8178
518,55,3211372,8194,3264292,8194
519,55,3217644,8210,3270564,8210
520,55,3223916,8226,3276836,8226
521,55,3230188,8242,3283108,8242
522,55,3236068,8257,3289380,8257
523,55,3242340,8273,3295652,8273
524,55,3248612,8289,3301924,8289
525,55,3254884,8305,3308196,8305
526,55,3261156,8321,3314468,8321
527,55,3267428,8337,3320740,8337
528,55,3273700,8353,3326620,8353
529,55,3279580,8368,3332892,8368
530,55,3285852,8384,3339164,8384
531,55,3292124,8400,3345436,8400
532,55,3298396,8416,3351708,8416
533,55,3304668,8432,3357980,8432
534,55,3310940,8448,3364252,8448
535,55,3317212,8464,3370524,8464
536,55,3323092,8479,3376796,8479
537,55,3329364,8495,3383068,8495
538,55,3335636,8511,3389340,8511
539,55,3341908,8527,3396004,8527
540,55,3348180,8543,3402276,8543
541,55,3354452,8559,3408548,8559
542,55,3360724,8575,3414036,8575
543,55,3366996,8591,3420308,8591
544,55,3372876,8606,3426580,8606
545,55,3379148,8622,3432852,8622
546,55,3385420,8638,3439124,8638
547,55,3391692,8654,3445396,8654
548,55,3397964,8670,3451668,8670
549,55,3404236,8686,3458332,8686
550,55,3410508,8702,3464604,8702
551,55,3416388,8717,3470876,8717
552,55,3422660,8733,3477148,8733
553,55,3428932,8749,3483420,8749
554,55,3435204,8765,3489692,8765
555,55,3441476,8781,3495964,8781
556,55,3447748,8797,3502236,8797
557,55,3454020,8813,3507724,8813
558,55,3459900,8828,3513996,8828
559,55,3466172,8844,3520268,8844
560,55,3472444,8860,3526540,8860
561,55,3478716,8876,3532812,8876
562,55,3484988,8892,3539084,8892
563,55,3491260,8908,3545356,8908
564,55,3497532,8924,3552020,8924
565,55,3503412,8939,3558292,8939
566,55,3509684,8955,3564564,8955
567,55,3515956,8971,3570836,8971
568,55,3522228,8987,3577108,8987
569,55,3528500,9003,3583380,9003
570,55,3534772,9019,3589652,9019
571,55,3541044,9035,3595140,9035
572,55,3547316,9051,3601412,9051
573,55,3553196,9066,3607684,9066
574,55,3559468,9082,3613956,9082
575,55,3565740,9098,3620228,9098
576,55,3572012,9114,3626500,9114
577,55,3578284,9130,3632772,9130
578,55,3584556,9146,3639436,9146
579,55,3590828,9162,3645708,9162
580,55,3596708,9177,3651980,9177
581,55,3602980,9193,3658252,9193
582,55,3609252,9209,3664524,9209
583,55,3615524,9225,3670796,9225
584,55,3621796,9241,3677068,9241
585,55,3628068,9257,3683340,9257
586,55,3634340,9273,3688828,9273
587,55,3640220,9288,3695100,9288
588,55,3646492,9304,3701372,9304
589,55,3652764,9320,3707644,9320
590,55,3659036,9336,3713916,9336
591,55,3665308,9352,3720188,9352
592,55,3671580,9368,3726852,9368
593,55,3677852,9384,3733124,9384
594,55,3684124,9400,3739396,9400
595,55,3690004,9415,3745668,9415
596,55,3696276,9431,3751940,9431
597,55,3702548,9447,3758212,9447
598,55,3708820,9463,3764484,9463
599,55,3715092,9479,3770756,9479
600,55,3721364,9495,3777028,9495
601,55,3727636,9511,3782516,9511
602,55,3733516,9526,3788788,9526
603,55,3739788,9542,3795060,9542
604,55,3746060,9558,3801332,9558
605,55,3752332,9574,3807604,9574
606,55,3758604,9590,3813876,9590
607,55,3764876,9606,3820540,9606
608,55,3771148,9622,3826812,9622
609,55,3777028,9637,3833084,9637
610,55,3783300,9653,3839356,9653
611,55,3789572,9669,3845628,9669
612,55,3795844,9685,3851900,9685
613,55,3802116,9701,3858172,9701
614,55,3808388,9717,3864444,9717
615,55,3814660,9733,3869932,9733
616,55,3820540,9748,3876204,9748
617,55,3826812,9764,3882476,9764
618,55,3833084,9780,3888748,9780
619,55,3839356,9796,3895020,9796
620,55,3845628,9812,3901292,9812
621,55,3851900,9828,3907956,9828
622,55,3858172,9844,3914228,9844
623,55,3864444,9860,3920500,9860
624,55,3870324,9875,3926772,9875
625,55,3876596,9891,3933044,9891
626,55,3882868,9907,3939316,9907
627,55,3889140,9923,3945588,9923
628,55,3895412,9939,3951860,9939
629,55,3901684,9955,3958132,9955
630,55,3907956,9971,3963620,9971
631,55,3913836,9986,3969892,9986
632,55,3920108,10002,3976164,10002
633,55,3926380,10018,3982436,10018
634,55,3932652,10034,3988708,10034
635,55,3938924,10050,3995372,10050
636,55,3945196,10066,4001644,10066
637,55,3951468,10082,4007916,10082
638,55,3957348,10097,4014188,10097
639,55,3963620,10113,4020460,10113
640,55,3969892,10129,4026732,10129
641,55,3976164,10145,4033004,10145
642,55,3982436,10161,4039276,10161
643,55,3988708,10177,4045548,10177
644,55,3994980,10193,4051036,10193
645,55,4001252,10209,4057308,10209
646,55,4007132,10224,4063580,10224
647,55,4013404,10240,4069852,10240
648,55,4019676,10256,4076124,10256
649,55,4025948,10272,4082788,10272
650,55,4032220,10288,4089060,10288
651,55,4038492,10304,4095332,10304
652,55,4044764,10320,4101604,10320
653,55,4050644,10335,4107876,10335
654,55,4056916,10351,4114148,10351
655,55,4063188,10367,4120420,10367
656,55,4069460,10383,4126692,10383
657,55,4075732,10399,4132964,10399
658,55,4082004,10415,4139236,10415
659,55,4088276,10431,4144724,10431
660,55,4094156,10446,4150996,10446
661,55,4100428,10462,4157268,10462
662,55,4106700,10478,4163540,10478
663,55,4112972,10494,4169812,10494
664,55,4119244,10510,4176476,10510
665,55,4125516,10526,4182748,10526
666,55,4131788,10542,4189020,10542
667,55,4138060,10558,4195292,10558
668,55,4143940,10573,4201564,10573
669,55,4150212,10589,4207836,10589
670,55,4156484,10605,4214108,10605
671,55,4162756,10621,4220380,10621
672,55,4169028,10637,4226652,10637
673,55,4175300,10653,4232924,10653
674,55,4181572,10669,4238412,10669
675,55,4187452,10684,4244684,10684
676,55,4193724,10700,4250956,10700
677,55,4199996,10716,4257228,10716
678,55,4206268,10732,4263892,10732
679,55,4212540,10748,4270164,10748
680,55,4218812,10764,4276436,10764
681,55,4225084,10780,4282708,10780
682,55,4230964,10795,4288980,10795
683,55,4237236,10811,4295252,10811
684,55,4243508,10827,4301524,10827
685,55,4249780,10843,4307796,10843
686,55,4256052,10859,4314068,10859
687,55,4262324,10875,4320340,10875
688,55,4268596,10891,4325828,10891
689,55,4274476,10906,4332100,10906
690,55,4280748,10922,4338372,10922
691,55,4287020,10938,4344644,10938
692,55,4293292,10954,4351308,10954
693,55,4299564,10970,4357580,10970
694,55,4305836,10986,4363852,10986
695,55,4312108,11002,4370124,11002
696,55,4318380,11018,4376396,11018
697,55,4324260,11033,4382668,11033
698,55,4330532,11049,4388940,11049
699,55,4336804,11065,4395212,11065
700,55,4343076,11081,4401484,11081
701,55,4349348,11097,4407756,11097
702,55,4355620,11113,4414028,11113
703,55,4361892,11129,4419516,11129
704,55,4367772,11144,4425788,11144
705,55,4374044,11160,4432060,11160
706,55,4380316,11176,4438332,11176
707,55,4386588,11192,4444996,11192
708,55,4392860,11208,4451268,11208
709,55,4399132,11224,4457540,11224
710,55,4405404,11240,4463812,11240
711,55,4411284,11255,4470084,11255
712,55,4417556,11271,4476356,11271
713,55,4423828,11287,4482628,11287
714,55,4430100,11303,4488900,11303
715,55,4436372,11319,4495172,11319
716,55,4442644,11335,4501444,11335
717,55,4448916,11351,4506932,11351
718,55,4455188,11367,4513204,11367
719,55,4461068,11382,4519476,11382
720,55,4467340,11398,4525748,11398
721,55,4473612,11414,4532412,11414
722,55,4479884,11430,4538684,11430
723,55,4486156,11446,4544956,11446
724,55,4492428,11462,4551228,11462
725,55,4498700,11478,4557500,11478
726,55,4504580,11493,4563772,11493
727,55,4510852,11509,4570044,11509
728,55,4517124,11525,4576316,11525
729,55,4523396,11541,4582588,11541
730,55,4529668,11557,4588860,11557
731,55,4535940,11573,4595132,11573
732,55,4542212,11589,4600620,11589
733,55,4548092,11604,4606892,11604
734,55,4554364,11620,4613164,11620
735,55,4560636,11636,4619828,11636
736,55,4566908,11652,4626100,11652
737,55,4573180,11668,4632372,11668
738,55,4579452,11684,4638644,11684
739,55,4585724,11700,4644916,11700
740,55,4591996,11716,4651188,11716
741,55,4597876,11731,4657460,11731
742,55,4604148,11747,4663732,11747
743,55,4610420,11763,4670004,11763
744,55,4616692,11779,4676276,11779
745,55,4622964,11795,4682548,11795
746,55,4629236,11811,4688036,11811
747,55,4635508,11827,4694308,11827
748,55,4641388,11842,4700580,11842
749,55,4647660,11858,4707244,11858
750,55,4653932,11874,4713516,11874
751,55,4660204,11890,4719788,11890
752,55,4666476,11906,4726060,11906
753,55,4672748,11922,4732332,11922
754,55,4679020,11938,4738604,11938
755,55,4684900,11953,4744876,11953
756,55,4691172,11969,4751148,11969
757,55,4697444,11985,4757420,11985
758,55,4703716,12001,4763692,12001
759,55,4709988,12017,4769964,12017
760,55,4716260,12033,4776236,12033
761,55,4722532,12049,4781724,12049
762,55,4728412,12064,4787996,12064
763,55,4734684,12080,4794268,12080
764,55,4740956,12096,4800932,12096
765,55,4747228,12112,4807204,12112
766,55,4753500,12128,4813476,12128
767,55,4759772,12144,4819748,12144
768,55,4766044,12160,4826020,12160
769,55,4772316,12176,4832292,12176
770,55,4778196,12191,4838564,12191
771,55,4784468,12207,4844836,12207
772,55,4790740,12223,4851108,12223
773,55,4797012,12239,4857380,12239
774,55,4803284,12255,4863652,12255
775,55,4809556,12271,4869924,12271
776,55,4815828,12287,4875412,12287
777,55,4821708,12302,4881684,12302
778,55,4827980,12318,4888348,12318
779,55,4834252,12334,4894620,12334
780,55,4840524,12350,4900892,12350
781,55,4846796,12366,4907164,12366
782,55,4853068,12382,4913436,12382
783,55,4859340,12398,4919708,12398
784,55,4865220,12413,4925980,12413
785,55,4871492,12429,4932252,12429
786,55,4877764,12445,4938524,12445
787,55,4884036,12461,4944796,12461
788,55,4890308,12477,4951068,12477
789,55,4896580,12493,4957340,12493
790,55,4902852,12509,4962828,12509
791,55,4909124,12525,4969100,12525
792,55,4915004,12540,4975764,12540
793,55,4921276,12556,4982036,12556
794,55,4927548,12572,4988308,12572
795,55,4933820,12588,4994580,12588
796,55,4940092,12604,5000852,12604
797,55,4946364,12620,5007124,12620
798,55,4952636,12636,5013396,12636
799,55,4958516,12651,5019668,12651
800,55,4964788,12667,5025940,12667
